		152801	3855581	4345542	1009440	996519	990269	954340	947627	816087	809189	806723	720729	664158	593544	586332	565897	555079	553272	536135	523025	511006	348167	319214	286686	273179	260976	208595	197222	188674	166838	164216	146154	144260	106543	100149	11136	5364	698164	1920715	2034243	2263183	2678325	847142	779409	2963287	3148512	3183891	1136782	646961	3906666	822879	4164932	4314491	4378332	4387271	4397763	4431405	4439229	4448694	4468812	4472218	
806723	0.47106	0.41184	0.43943	0.14065	0.18775	0.21063	0.17766	0.14872	0.28331	0.25236	0.00000	0.22140	0.22476	0.16218	0.19852	0.18237	0.19852	0.20861	0.24361	0.17968	0.17227	0.21803	0.17093	0.17900	0.17429	0.18910	0.18573	0.16353	0.16891	0.19919	0.26514	0.24024	0.17227	0.20525	0.20727	0.21131	0.17968	0.23015	0.22207	0.21602	0.19852	0.23486	0.23082	0.16353	0.22275	0.18439	0.22746	0.27591	0.17631	0.26447	0.23822	0.16083	0.25303	0.15680	0.10767	0.15680	0.24361	0.25572	0.23553	0.20458	0.22073	
720729	0.43607	0.44347	0.41655	0.22140	0.26380	0.18775	0.21131	0.22678	0.27187	0.23688	0.22140	0.00000	0.21198	0.20256	0.21400	0.22544	0.19515	0.17362	0.20861	0.25236	0.21400	0.23890	0.22813	0.21400	0.23015	0.23688	0.25101	0.23553	0.23351	0.20458	0.23284	0.21332	0.21602	0.19583	0.20727	0.21063	0.17766	0.18708	0.24966	0.27524	0.18304	0.21265	0.19583	0.18506	0.18170	0.20727	0.17968	0.24495	0.21669	0.24899	0.22880	0.20525	0.22140	0.20727	0.18708	0.22073	0.24159	0.20390	0.27793	0.20929	0.20054	
664158	0.44482	0.45895	0.42665	0.24832	0.20054	0.23015	0.24966	0.24764	0.21871	0.17160	0.22476	0.21198	0.00000	0.22678	0.23688	0.26043	0.21871	0.20996	0.23688	0.27658	0.22880	0.23553	0.23486	0.21332	0.23149	0.24361	0.15276	0.24293	0.22073	0.22611	0.25370	0.24899	0.24361	0.23149	0.24092	0.19650	0.20592	0.23082	0.23957	0.22140	0.19314	0.23015	0.22476	0.21534	0.20794	0.22207	0.22207	0.27120	0.23688	0.18506	0.16285	0.23419	0.21131	0.23284	0.21467	0.22948	0.16353	0.25908	0.24764	0.23149	0.21534	
593544	0.45828	0.48856	0.46433	0.20794	0.27187	0.16353	0.24293	0.23217	0.27456	0.23419	0.16218	0.20256	0.22678	0.00000	0.23486	0.26245	0.21534	0.19246	0.20659	0.26783	0.23149	0.17026	0.22409	0.15141	0.23755	0.23957	0.25572	0.24159	0.22476	0.12450	0.17699	0.17093	0.24293	0.16353	0.15209	0.20659	0.15074	0.17631	0.25908	0.28802	0.19987	0.20996	0.19583	0.10700	0.20256	0.15343	0.18304	0.23688	0.18506	0.24966	0.20659	0.23284	0.22342	0.22678	0.10162	0.20794	0.21938	0.17295	0.30956	0.15276	0.18708	
586332	0.46433	0.44751	0.42665	0.19785	0.23149	0.22948	0.21400	0.20996	0.28802	0.27456	0.19852	0.21400	0.23688	0.23486	0.00000	0.22611	0.15276	0.16958	0.24764	0.22207	0.17160	0.26514	0.18506	0.20390	0.18439	0.15545	0.25101	0.19044	0.19112	0.24832	0.22948	0.20256	0.21467	0.23149	0.26110	0.22611	0.19987	0.19785	0.20996	0.26312	0.12921	0.25976	0.19919	0.22409	0.16151	0.21871	0.17160	0.17631	0.16824	0.26985	0.25034	0.17766	0.23419	0.14603	0.18977	0.20525	0.26918	0.21736	0.27120	0.25639	0.17900	
565897	0.48183	0.40983	0.46231	0.17564	0.22678	0.25034	0.17766	0.16958	0.32167	0.29542	0.18237	0.22544	0.26043	0.26245	0.22611	0.00000	0.21803	0.22880	0.25774	0.18843	0.17564	0.28129	0.19044	0.25707	0.19246	0.23149	0.22275	0.18910	0.18439	0.26716	0.28735	0.27322	0.08143	0.25774	0.27793	0.23553	0.22948	0.23822	0.25707	0.24899	0.22948	0.27860	0.25908	0.24361	0.23351	0.25707	0.24159	0.29812	0.22880	0.28869	0.27995	0.15141	0.25976	0.19179	0.19179	0.20121	0.28937	0.28062	0.25841	0.26581	0.24764	
555079	0.46299	0.45289	0.42598	0.19785	0.22746	0.19919	0.21198	0.20054	0.30081	0.26581	0.19852	0.19515	0.21871	0.21534	0.15276	0.21803	0.00000	0.06662	0.22880	0.18573	0.17227	0.24092	0.18371	0.18775	0.17833	0.18102	0.23957	0.19314	0.18304	0.22611	0.21063	0.15007	0.20390	0.19987	0.23217	0.19852	0.18035	0.17497	0.19448	0.27860	0.14670	0.22005	0.19448	0.19852	0.15141	0.19852	0.14872	0.20256	0.17026	0.26514	0.22948	0.15612	0.24428	0.10969	0.17900	0.18237	0.24832	0.19717	0.28129	0.22813	0.17564	
553272	0.45087	0.46837	0.42261	0.20054	0.25976	0.18304	0.21265	0.20390	0.28197	0.24899	0.20861	0.17362	0.20996	0.19246	0.16958	0.22880	0.06662	0.00000	0.20929	0.18843	0.17968	0.22409	0.18977	0.19381	0.18910	0.21265	0.25168	0.20390	0.19314	0.20323	0.19179	0.12113	0.21332	0.18506	0.21265	0.18910	0.15747	0.14603	0.22544	0.27995	0.12719	0.20323	0.17564	0.17968	0.15410	0.18371	0.14468	0.20054	0.20188	0.25505	0.21332	0.16487	0.22005	0.12921	0.18843	0.19717	0.23284	0.19717	0.28466	0.21198	0.14536	
536135	0.44684	0.48654	0.46164	0.24630	0.30013	0.16218	0.24428	0.24495	0.24293	0.21736	0.24361	0.20861	0.23688	0.20659	0.24764	0.25774	0.22880	0.20929	0.00000	0.25034	0.21871	0.20256	0.22409	0.22275	0.23284	0.26312	0.26447	0.23149	0.22140	0.21803	0.21602	0.20256	0.24092	0.17362	0.19987	0.22678	0.21467	0.16756	0.26716	0.28062	0.21265	0.18708	0.18506	0.18843	0.22476	0.17429	0.18170	0.25303	0.24495	0.23149	0.22073	0.24226	0.20256	0.25034	0.20458	0.21198	0.22611	0.21669	0.28533	0.19314	0.18843	
523025	0.47106	0.42665	0.45760	0.18304	0.24361	0.23688	0.18843	0.18506	0.30215	0.27793	0.17968	0.25236	0.27658	0.26783	0.22207	0.18843	0.18573	0.18843	0.25034	0.00000	0.15545	0.27052	0.16420	0.26985	0.16353	0.23149	0.20121	0.15276	0.16083	0.27995	0.25236	0.20323	0.18102	0.24428	0.26783	0.26110	0.23284	0.22813	0.26110	0.22611	0.21534	0.24630	0.23149	0.22948	0.24293	0.23620	0.23620	0.29273	0.23957	0.26716	0.27927	0.15747	0.25034	0.13526	0.19246	0.18506	0.26447	0.29610	0.24966	0.24697	0.21131	
511006	0.43069	0.42530	0.44213	0.16420	0.20121	0.20054	0.17362	0.17295	0.26514	0.23688	0.17227	0.21400	0.22880	0.23149	0.17160	0.17564	0.17227	0.17968	0.21871	0.15545	0.00000	0.24630	0.10498	0.24092	0.10767	0.19246	0.17295	0.11978	0.10296	0.24495	0.20525	0.19987	0.16083	0.20121	0.23755	0.23688	0.20659	0.18439	0.24159	0.19314	0.16487	0.21669	0.15276	0.19314	0.18910	0.20256	0.20188	0.24764	0.20458	0.24428	0.24697	0.12046	0.18910	0.13661	0.15680	0.15545	0.24024	0.25236	0.20794	0.21803	0.16420	
348167	0.46366	0.51211	0.46770	0.24495	0.29071	0.17968	0.27456	0.26380	0.26851	0.22544	0.21803	0.23890	0.23553	0.17026	0.26514	0.28129	0.24092	0.22409	0.20256	0.27052	0.24630	0.00000	0.23957	0.18843	0.24563	0.25774	0.25707	0.24899	0.24361	0.17631	0.22342	0.20659	0.27793	0.18102	0.16958	0.22275	0.19852	0.19717	0.28129	0.28600	0.22275	0.21669	0.20256	0.14468	0.25101	0.17362	0.22476	0.27120	0.21736	0.24697	0.23755	0.26851	0.22140	0.24966	0.19112	0.22342	0.20054	0.24563	0.30081	0.15209	0.20323	
319214	0.44616	0.43674	0.44482	0.16083	0.21669	0.20659	0.18102	0.18573	0.27052	0.23890	0.17093	0.22813	0.23486	0.22409	0.18506	0.19044	0.18371	0.18977	0.22409	0.16420	0.10498	0.23957	0.00000	0.22948	0.04576	0.18910	0.18035	0.07402	0.04240	0.24159	0.16420	0.21871	0.16958	0.20525	0.23015	0.22880	0.19785	0.20121	0.23486	0.19785	0.18439	0.23082	0.19785	0.19044	0.20727	0.20996	0.21938	0.26918	0.20458	0.25168	0.24966	0.14132	0.20256	0.15612	0.14939	0.15007	0.22611	0.25572	0.19650	0.21736	0.18170	
286686	0.46433	0.47847	0.44549	0.23284	0.25303	0.19381	0.24832	0.23351	0.28802	0.25707	0.17900	0.21400	0.21332	0.15141	0.20390	0.25707	0.18775	0.19381	0.22275	0.26985	0.24092	0.18843	0.22948	0.00000	0.23015	0.20727	0.26312	0.24428	0.23284	0.18573	0.23755	0.22813	0.24697	0.19852	0.17900	0.20323	0.16555	0.20794	0.24226	0.28331	0.19515	0.22746	0.21736	0.14199	0.19785	0.18506	0.19515	0.22409	0.15747	0.25639	0.21938	0.24563	0.24495	0.20929	0.16353	0.21131	0.23688	0.22140	0.30215	0.18910	0.21938	
273179	0.44616	0.44078	0.44616	0.16824	0.20996	0.21063	0.18641	0.18641	0.27052	0.23957	0.17429	0.23015	0.23149	0.23755	0.18439	0.19246	0.17833	0.18910	0.23284	0.16353	0.10767	0.24563	0.04576	0.23015	0.00000	0.19044	0.18843	0.06999	0.04307	0.24361	0.16824	0.20996	0.17564	0.21063	0.23553	0.22207	0.19987	0.19852	0.23351	0.19650	0.17968	0.23082	0.19717	0.19717	0.19987	0.20996	0.21736	0.26649	0.20929	0.24495	0.25370	0.14536	0.19583	0.15141	0.16285	0.16016	0.23419	0.26178	0.20390	0.22140	0.17900	
260976	0.47106	0.44213	0.43472	0.19515	0.23149	0.20794	0.21871	0.18102	0.31225	0.26312	0.18910	0.23688	0.24361	0.23957	0.15545	0.23149	0.18102	0.21265	0.26312	0.23149	0.19246	0.25774	0.18910	0.20727	0.19044	0.00000	0.23486	0.19852	0.19515	0.24226	0.26245	0.25505	0.21265	0.22678	0.24428	0.21669	0.19112	0.24428	0.21332	0.25639	0.20256	0.25303	0.24293	0.21131	0.21265	0.23351	0.22544	0.24495	0.15814	0.28802	0.26447	0.21063	0.24764	0.17295	0.17227	0.17631	0.25370	0.24092	0.27120	0.24293	0.23620	
208595	0.44549	0.42127	0.44213	0.19381	0.16891	0.24563	0.20188	0.20121	0.24293	0.19381	0.18573	0.25101	0.15276	0.25572	0.25101	0.22275	0.23957	0.25168	0.26447	0.20121	0.17295	0.25707	0.18035	0.26312	0.18843	0.23486	0.00000	0.18439	0.17631	0.25639	0.27254	0.26514	0.20861	0.23620	0.25034	0.25370	0.24159	0.24226	0.24764	0.16285	0.25168	0.24899	0.25370	0.21602	0.26649	0.23486	0.26716	0.30686	0.23419	0.20794	0.21332	0.19179	0.23149	0.20659	0.18102	0.19852	0.17900	0.29879	0.19179	0.23553	0.24092	
197222	0.44415	0.42194	0.44616	0.16891	0.20794	0.21198	0.17968	0.18102	0.28062	0.24899	0.16353	0.23553	0.24293	0.24159	0.19044	0.18910	0.19314	0.20390	0.23149	0.15276	0.11978	0.24899	0.07402	0.24428	0.06999	0.19852	0.18439	0.00000	0.06595	0.25774	0.16353	0.20996	0.17227	0.21669	0.24630	0.22409	0.20525	0.20861	0.24024	0.20929	0.18775	0.23755	0.18977	0.20054	0.20861	0.20929	0.21669	0.26851	0.21938	0.25572	0.25639	0.14199	0.21400	0.16016	0.16891	0.16016	0.23553	0.26110	0.21602	0.22813	0.18708	
188674	0.44684	0.43809	0.44078	0.16083	0.21736	0.20996	0.18304	0.18371	0.27456	0.23755	0.16891	0.23351	0.22073	0.22476	0.19112	0.18439	0.18304	0.19314	0.22140	0.16083	0.10296	0.24361	0.04240	0.23284	0.04307	0.19515	0.17631	0.06595	0.00000	0.24092	0.16555	0.21265	0.16689	0.21198	0.23688	0.21803	0.20525	0.19919	0.22813	0.19717	0.17766	0.22746	0.18641	0.19515	0.19314	0.20929	0.21400	0.26783	0.21063	0.25101	0.25303	0.14132	0.19717	0.15478	0.15276	0.14738	0.22880	0.25303	0.20458	0.21332	0.17631	
166838	0.45828	0.48520	0.46097	0.22813	0.27927	0.19650	0.25101	0.24764	0.27254	0.23082	0.19919	0.20458	0.22611	0.12450	0.24832	0.26716	0.22611	0.20323	0.21803	0.27995	0.24495	0.17631	0.24159	0.18573	0.24361	0.24226	0.25639	0.25774	0.24092	0.00000	0.20861	0.20054	0.25437	0.18170	0.09623	0.21198	0.18506	0.20592	0.25707	0.29206	0.20659	0.22409	0.20323	0.14872	0.21669	0.17699	0.21063	0.26380	0.15478	0.24966	0.19852	0.24361	0.23284	0.24428	0.17362	0.23351	0.22207	0.19112	0.31023	0.06057	0.20525	
164216	0.45222	0.51413	0.48048	0.25774	0.29206	0.18708	0.26783	0.27524	0.26918	0.24293	0.26514	0.23284	0.25370	0.17699	0.22948	0.28735	0.21063	0.19179	0.21602	0.25236	0.20525	0.22342	0.16420	0.23755	0.16824	0.26245	0.27254	0.16353	0.16555	0.20861	0.00000	0.14536	0.26447	0.18237	0.21332	0.23957	0.20323	0.16958	0.28869	0.29004	0.18641	0.22005	0.15814	0.18775	0.20659	0.18843	0.19246	0.24092	0.26649	0.24293	0.21467	0.23688	0.21332	0.23688	0.22073	0.23419	0.22746	0.19583	0.28735	0.21198	0.15545	
146154	0.45155	0.50673	0.47174	0.24428	0.30013	0.16689	0.26380	0.25168	0.27052	0.23822	0.24024	0.21332	0.24899	0.17093	0.20256	0.27322	0.15007	0.12113	0.20256	0.20323	0.19987	0.20659	0.21871	0.22813	0.20996	0.25505	0.26514	0.20996	0.21265	0.20054	0.14536	0.00000	0.25639	0.18371	0.20458	0.23351	0.20525	0.14065	0.27389	0.29744	0.15949	0.20323	0.15949	0.19314	0.18977	0.17699	0.16420	0.21938	0.24428	0.24697	0.21602	0.21871	0.21063	0.15141	0.22073	0.21602	0.23419	0.17699	0.30821	0.20323	0.14065	
144260	0.47376	0.40579	0.45424	0.16218	0.21803	0.24092	0.16016	0.15276	0.30552	0.28129	0.17227	0.21602	0.24361	0.24293	0.21467	0.08143	0.20390	0.21332	0.24092	0.18102	0.16083	0.27793	0.16958	0.24697	0.17564	0.21265	0.20861	0.17227	0.16689	0.25437	0.26447	0.25639	0.00000	0.23890	0.26312	0.22880	0.22678	0.23351	0.24495	0.23419	0.21871	0.25707	0.23890	0.22746	0.21265	0.24428	0.22140	0.28197	0.21803	0.27995	0.26447	0.14199	0.24966	0.17295	0.17227	0.19785	0.28197	0.25505	0.23957	0.25303	0.24159	
106543	0.42261	0.49125	0.44751	0.16958	0.26716	0.15074	0.23688	0.22678	0.24697	0.20727	0.20525	0.19583	0.23149	0.16353	0.23149	0.25774	0.19987	0.18506	0.17362	0.24428	0.20121	0.18102	0.20525	0.19852	0.21063	0.22678	0.23620	0.21669	0.21198	0.18170	0.18237	0.18371	0.23890	0.00000	0.16756	0.19448	0.10363	0.16756	0.25976	0.25370	0.19314	0.18977	0.17093	0.14199	0.19987	0.08075	0.17900	0.23149	0.20727	0.22207	0.20996	0.22813	0.20054	0.21871	0.17026	0.19852	0.19987	0.21063	0.27254	0.15545	0.16353	
100149	0.44280	0.50269	0.47241	0.24428	0.29206	0.18237	0.26716	0.25639	0.25908	0.21669	0.20727	0.20727	0.24092	0.15209	0.26110	0.27793	0.23217	0.21265	0.19987	0.26783	0.23755	0.16958	0.23015	0.17900	0.23553	0.24428	0.25034	0.24630	0.23688	0.09623	0.21332	0.20458	0.26312	0.16756	0.00000	0.21871	0.18977	0.19583	0.27254	0.28600	0.21534	0.20659	0.19717	0.13459	0.23419	0.16689	0.22207	0.26918	0.15882	0.24361	0.21400	0.26447	0.22813	0.25370	0.16487	0.21198	0.21400	0.22342	0.29004	0.08883	0.18843	
11136	0.46568	0.47645	0.44011	0.21131	0.24832	0.19785	0.24899	0.22813	0.27322	0.23082	0.21131	0.21063	0.19650	0.20659	0.22611	0.23553	0.19852	0.18910	0.22678	0.26110	0.23688	0.22275	0.22880	0.20323	0.22207	0.21669	0.25370	0.22409	0.21803	0.21198	0.23957	0.23351	0.22880	0.19448	0.21871	0.00000	0.16218	0.22275	0.24226	0.25707	0.17833	0.23553	0.22005	0.18843	0.20996	0.19246	0.21467	0.26312	0.21803	0.25976	0.21669	0.23957	0.24293	0.22611	0.20256	0.21198	0.24024	0.24226	0.28062	0.20659	0.20794	
5364	0.45155	0.46837	0.43203	0.13459	0.24226	0.17160	0.21131	0.20323	0.27389	0.23015	0.17968	0.17766	0.20592	0.15074	0.19987	0.22948	0.18035	0.15747	0.21467	0.23284	0.20659	0.19852	0.19785	0.16555	0.19987	0.19112	0.24159	0.20525	0.20525	0.18506	0.20323	0.20525	0.22678	0.10363	0.18977	0.16218	0.00000	0.18573	0.23082	0.25908	0.16285	0.20794	0.19448	0.14401	0.18775	0.09152	0.17362	0.23351	0.17699	0.25168	0.21063	0.20121	0.22275	0.19314	0.14468	0.18371	0.21736	0.21198	0.27322	0.18843	0.17833	
698164	0.43742	0.49394	0.44818	0.22611	0.28398	0.13594	0.22880	0.23351	0.25437	0.22140	0.23015	0.18708	0.23082	0.17631	0.19785	0.23822	0.17497	0.14603	0.16756	0.22813	0.18439	0.19717	0.20121	0.20794	0.19852	0.24428	0.24226	0.20861	0.19919	0.20592	0.16958	0.14065	0.23351	0.16756	0.19583	0.22275	0.18573	0.00000	0.25505	0.27725	0.16151	0.17833	0.15478	0.16218	0.18573	0.15814	0.12450	0.20525	0.23822	0.22342	0.20525	0.20188	0.19044	0.20121	0.19044	0.19515	0.21602	0.19179	0.28129	0.18439	0.12786	
1920715	0.47847	0.45828	0.42799	0.23620	0.24697	0.25168	0.23890	0.23419	0.31830	0.26985	0.22207	0.24966	0.23957	0.25908	0.20996	0.25707	0.19448	0.22544	0.26716	0.26110	0.24159	0.28129	0.23486	0.24226	0.23351	0.21332	0.24764	0.24024	0.22813	0.25707	0.28869	0.27389	0.24495	0.25976	0.27254	0.24226	0.23082	0.25505	0.00000	0.29071	0.22207	0.23822	0.27860	0.25034	0.23822	0.25370	0.23822	0.29341	0.21400	0.29273	0.27658	0.23015	0.26985	0.21063	0.21602	0.23217	0.26649	0.25639	0.29879	0.26581	0.26716	
2034243	0.45357	0.43540	0.45357	0.22207	0.18237	0.27793	0.23149	0.23553	0.22611	0.22409	0.21602	0.27524	0.22140	0.28802	0.26312	0.24899	0.27860	0.27995	0.28062	0.22611	0.19314	0.28600	0.19785	0.28331	0.19650	0.25639	0.16285	0.20929	0.19717	0.29206	0.29004	0.29744	0.23419	0.25370	0.28600	0.25707	0.25908	0.27725	0.29071	0.00000	0.26918	0.28533	0.26312	0.24630	0.27995	0.25437	0.30013	0.33311	0.26581	0.20188	0.25168	0.23957	0.23284	0.23688	0.21534	0.22678	0.22073	0.31898	0.16756	0.26245	0.26514	
2263183	0.44213	0.46231	0.42261	0.20525	0.24630	0.18506	0.21534	0.20929	0.26649	0.23351	0.19852	0.18304	0.19314	0.19987	0.12921	0.22948	0.14670	0.12719	0.21265	0.21534	0.16487	0.22275	0.18439	0.19515	0.17968	0.20256	0.25168	0.18775	0.17766	0.20659	0.18641	0.15949	0.21871	0.19314	0.21534	0.17833	0.16285	0.16151	0.22207	0.26918	0.00000	0.22073	0.16016	0.18102	0.14738	0.17833	0.16420	0.19785	0.21198	0.23957	0.21198	0.17295	0.20188	0.16420	0.19314	0.20525	0.23351	0.20458	0.28264	0.21131	0.14334	
2678325	0.43069	0.49125	0.44616	0.24159	0.28668	0.16756	0.23486	0.25707	0.25639	0.22948	0.23486	0.21265	0.23015	0.20996	0.25976	0.27860	0.22005	0.20323	0.18708	0.24630	0.21669	0.21669	0.23082	0.22746	0.23082	0.25303	0.24899	0.23755	0.22746	0.22409	0.22005	0.20323	0.25707	0.18977	0.20659	0.23553	0.20794	0.17833	0.23822	0.28533	0.22073	0.00000	0.19785	0.18371	0.23015	0.18775	0.19650	0.25841	0.25168	0.23688	0.22073	0.24159	0.20525	0.24092	0.21131	0.20390	0.22476	0.22880	0.28802	0.19717	0.18439	
847142	0.43069	0.48385	0.44818	0.23351	0.27389	0.16689	0.24697	0.25101	0.24293	0.21198	0.23082	0.19583	0.22476	0.19583	0.19919	0.25908	0.19448	0.17564	0.18506	0.23149	0.15276	0.20256	0.19785	0.21736	0.19717	0.24293	0.25370	0.18977	0.18641	0.20323	0.15814	0.15949	0.23890	0.17093	0.19717	0.22005	0.19448	0.15478	0.27860	0.26312	0.16016	0.19785	0.00000	0.17295	0.17227	0.16285	0.17564	0.21198	0.23688	0.21534	0.21871	0.20659	0.16824	0.21803	0.20188	0.21332	0.21400	0.20525	0.27052	0.18102	0.13055	
